  x_AR	                    x_MA
  -1.9708048754950882e+00  -1.0705285810704275e+00
  -9.8883057221943127e-02   5.8689503851972392e-02
  -2.7377075373583726e-01   4.0274779630760998e-01
  -2.7673961025666738e-01  -6.3664929819366067e-01
   1.5049196645454637e+00   1.4811483889340349e+00
  -7.8671960299171229e-01  -1.2192089510957540e+00
  -4.2506023195695575e-01  -6.9682806041404777e-01
  -2.4947116301198857e+00  -1.4806395693382379e+00
   1.9225861734665233e+00   1.1036793193498577e+00
  -2.0664494716103867e+00  -7.3392201261394407e-01
  -8.4102833863550952e-01  -1.3053480187496249e+00
  -3.0212443982092241e+00  -1.1665739459767979e+00
   2.3648149551745484e-01  -7.6605026215542715e-01
  -6.8063953531327270e-01   8.1801149706190723e-01
   3.0066101141473736e+00   1.8213949953189426e+00
   9.6807100457454764e-01   9.3679129698576025e-01
   3.0157048426608681e+00   1.0135370928564409e+00
   9.7214733587933755e-02  -2.8392123464836230e-02
   8.2378621113425798e-01  -6.2071373629659798e-01
  -2.5835579903360832e+00  -1.3936025453260081e+00
  -1.2621041968394142e-01  -3.1988038277620090e-01
  -8.9305475695010994e-01   5.2104722709725193e-01
  -1.0147504918623869e+00  -9.9532242590829256e-01
  -1.1429043299305564e+00   1.0813282587068007e-01
   3.7531049645798981e-02  -2.3156396908483118e-01
  -1.9078163321254424e+00  -1.4552704377422003e+00
  -4.1370959462510204e-01  -7.1031236322361913e-02
  -3.3699668025590557e-01  -5.7827988550706005e-02
  -1.1521768645676578e+00  -1.3098683667695772e+00
  -5.4446076774774310e-01   1.2348558298008275e-01
  -7.4200893680941704e-01  -7.8013930480283078e-01
  -1.0973311156311703e+00  -1.0105327091696881e+00
   9.8942177263028563e-02   5.6839959009390340e-01
  -3.1956597502106449e-01  -4.8998392186011797e-01
  -8.9291230440171787e-01  -7.8344027577926711e-01
  -1.6762645764677941e+00  -1.0921158177456602e+00
   1.5945372219036067e+00   1.1540896121460813e+00
  -9.1090915567179631e-01  -5.8845002898094079e-01
   3.0296686686829930e+00   2.1146168418933384e+00
   1.1040385848888623e+00   1.1402892577665609e+00
   1.4040176154143877e+00  -5.9331340193564486e-01
   2.9176360409896873e-01   9.7637170385982996e-01
   1.8464018691619803e+00   3.1057010585874495e-01
  -7.9176793428944126e-01  -3.0283266457543662e-01
   7.7415972095872587e-01   5.9559499591413834e-01
  -6.4111200422759218e-01  -1.0061427492351786e-01
   8.6656887120849901e-01   3.3457494858597164e-01
  -3.2843840791882761e-01   5.1768514504539576e-01
  -1.8670385375220699e-02  -5.2293252217352104e-01
  -2.4190349812731382e+00  -1.4559618286700002e+00
  -4.5867313665489479e-01  -3.9235059629923275e-01
  -1.0588297327053644e+00  -1.8342265275747499e-01
  -7.5676559839807900e-01  -6.8754042145939065e-01
  -1.0895937909104232e+00  -1.2771520222730287e-01
  -4.6963219422074565e-01  -7.1632176866046249e-01
  -1.1883846536198264e+00  -7.8449259357678158e-01
   7.2286094562417125e-01   6.5050350443659433e-01
   1.2004789115685714e-01   8.3719999373727594e-02
   1.0647904978572817e+00   4.3456817771931427e-01
   5.2432882267947711e-01   4.9328569427338709e-01
   2.5299672392198511e+00   1.2617900508973048e+00
   1.3023548461360797e+00   9.3372711868553970e-01
   2.8582917970027655e+00   1.5546209716491568e+00
   2.7765108806883809e+00   2.1072499441243084e+00
   2.2261237049659104e+00   7.0983171250598587e-01
   2.3713433294422828e+00   1.8482599315900230e+00
   1.9371436703223521e+00   1.0095478876163508e+00
   1.2129681443632048e+00   6.1730643948890684e-01
  -5.8954447928887577e-01  -2.4010486275003803e-01
   1.3277979510295019e+00   1.1100552976733109e+00
   8.3383916100118571e-01   1.1041349636215354e+00
   1.1645748947554355e+00   7.9849840275928419e-01
   1.2917113096918207e+00   1.5275499819568088e+00
   1.7937954241790128e+00   7.6419857202562058e-01
   1.8984712713199348e-02  -7.7558487976546742e-02
   8.1660794244090518e-01   5.2998205067379101e-01
   2.4534905556948547e-01   2.6534176311120705e-01
   9.4784852808770026e-01   5.8322324173350581e-01
   3.6635580543972046e-01   7.5675593870503022e-01
  -2.9957996448043089e-02  -3.5035729847628372e-01
   8.0785786537501081e-01   8.7113555997088798e-01
   1.6241058973003593e+00   1.2033720441034386e+00
  -4.4898766688587965e-01  -5.8666196169971563e-01
   1.3149520077476379e-01   1.8456192072192346e-01
   3.5764401073077806e-01   3.2526733198623736e-01
   2.1963997070070742e+00   1.4577882988945441e+00
   1.4815509556313295e+00   1.5159109120417040e+00
  -6.7891397053468650e-01  -1.1988762767607775e+00
   4.9672223038473973e-01   4.3655440969906112e-01
   3.2173852658314761e-01   1.4677160198271294e-01
   1.6709481211960839e+00   1.2337612723548643e+00
   3.1620280399706457e-01   8.1540814436809750e-01
   4.3789350468994365e-01  -3.1231691717387144e-01
  -1.2197665272933642e+00  -7.1760078408380412e-01
  -9.5895819733098309e-01  -9.9367425235714679e-01
  -2.5450417718174441e+00  -1.3364439984563359e+00
  -2.5291652435827716e+00  -1.6748472988460945e+00
  -2.8383735651837965e+00  -1.2822006242809614e+00
  -1.4578617852887590e+00  -7.4217330858507358e-01
  -1.7567970145096714e+00  -7.4800953541793125e-01
   2.3991214674205774e-01   2.8584700613034009e-01
   1.0341322373532016e+00   8.7043680394069023e-01
   6.7301222793574988e-01  -2.4430142887719311e-01
  -7.6209397101007648e-01  -9.0194736239763229e-01
  -1.0919173819503012e+00  -1.3537755323905567e+00
  -9.2155953012636549e-01  -7.4749763687454929e-01
   7.3763141035073643e-01   9.1489544859729000e-01
  -6.5774583159319833e-04   2.3884779177905871e-01
  -8.9018000437876998e-02  -2.2044839569897390e-01
   3.2755652604206731e-01   3.1189002783446884e-01
  -9.0808206774618905e-01  -1.1987099651481794e+00
   1.1807019934477903e+00   1.1229478122833789e+00
   3.7448169802553932e-01   4.5442621232167152e-01
   1.6702153807320217e+00   7.5593823841165819e-01
   9.0566119725470628e-02   4.2137794247092969e-01
   4.4850251400253471e+00   2.6983402218521721e+00
   5.6619582327328488e-01   4.3172352663184588e-01
   2.2966932464898213e+00   6.7758058949782751e-01
  -3.3103794336076522e+00  -1.9849365084612107e+00
   1.6944797340290290e+00   2.6538160783092307e-01
  -3.1662314078965128e+00  -7.3495244553917338e-01
  -4.4026572400061137e-02  -7.6516750212677387e-01
  -3.2123042087925713e+00  -3.5509891555286888e-01
   6.8613093869755848e-01  -6.0780867043827280e-01
  -2.3888421069205452e+00  -3.4408893430165810e-01
   9.6239156422455030e-01  -6.6559635049693644e-02
  -1.5568687875253038e+00  -3.7285331247797732e-01
   2.9458426442858920e-01  -8.1909718144258770e-01
  -2.9666443104453561e+00  -1.5518486577164290e+00
  -4.7882622343727005e-01  -1.0077102165550684e+00
   2.9184260919214466e-01   1.2090643062033817e+00
   2.1858665418183163e+00   1.1471486876907155e+00
   7.6542834987085739e-01   8.3551400201452775e-01
   1.5392043378969873e+00   3.3444931138194312e-01
   8.8852621102140283e-01   2.2752583696380352e-01
   1.4333220556756661e+00   5.5628821759346614e-01
  -1.6939693468589923e+00  -1.2614018395645601e+00
  -1.3688870487358837e+00  -1.1364803259226495e+00
   1.7336457325606940e+00   2.1586249848972927e+00
   4.4753342026041742e-01   1.8543188891296605e-01
   1.2054753101134543e+00   1.1976125400943447e+00
  -1.0256220808496921e+00  -7.2874961540720995e-01
   4.9910446996125513e-01  -6.2098842497132267e-01
   4.9899854515505448e-01   1.2073570730771186e+00
   3.3437352538350129e-01  -2.9467328314811903e-01
  -1.1817363466166790e+00  -4.2937991856553859e-01
  -2.8054790686884212e-02  -1.5938060138002069e-01
  -1.4067750160277885e+00  -9.9228284583205717e-01
  -1.5931910515775225e+00  -1.1025575090036339e+00
  -1.8915336385312116e+00  -7.8237411916752631e-01
  -1.4164286744300902e+00  -1.0851873976668851e+00
  -3.1526854483586508e-01   3.4150867458564138e-01
  -9.3096556969018585e-01  -6.1580160443867260e-01
   1.2254168551162865e+00   8.7720511453461669e-01
  -1.3085696909350082e+00  -1.1123652935741528e+00
   2.2189592568288721e-01  -4.8643031809183357e-01
   2.2304382430412328e-01   7.3843641990460718e-01
   7.1080609013702656e-01  -3.4550839110911524e-01
  -7.7071217509821888e-01  -5.7898761960944817e-02
  -1.4368087005505441e+00  -1.5317438945548758e+00
  -1.7478766720758006e+00  -1.1710448389364985e+00
   1.0953879965337019e+00   1.2476235539981164e+00
  -4.9324705822808490e-01  -1.3415645562024658e-01
   9.2818434066408106e-01   6.1286025459742510e-01
  -8.2727240540022540e-01  -4.8049995781927990e-01
   1.9427999885310654e+00   6.2350785853232293e-01
  -2.6795453295858229e-01   2.5969842672245669e-01
   8.8784170221048520e-01  -1.0691012870932218e-01
   3.0013131790816105e-02   6.3017938951796137e-01
   5.3134795681686786e-01  -3.9699485621170227e-01
  -1.8271791985277828e+00  -9.4363902136289401e-01
   3.0705530677732151e-01   2.0627051937893823e-01
  -1.4302924720865693e+00  -6.9853328608581233e-01
   5.7557723944761885e-01   3.5570391430372222e-01
   9.7413257938670461e-01   1.5523222696831078e+00
   1.5625882620044538e+00   3.5763115754800234e-01
   9.4354919683637917e-01   8.7144817143347408e-01
   1.4872612367407370e+00   5.1908816050072715e-01
   2.3847050911618911e-01  -2.1817850562980362e-01
  -1.3621623403016758e-01  -2.5894787010525339e-01
  -1.9241199653879333e+00  -1.3173090033652466e+00
  -1.0492368025480314e+00  -6.2600959937468392e-01
  -1.5851888330424213e+00  -4.8605233716273211e-01
  -1.3995457655855986e-01   1.5100779699687311e-01
  -1.1556270984755046e+00  -2.9540158775855940e-01
   1.4620716352203605e-01  -1.3963302378729719e-01
  -2.5237225519080102e+00  -1.7611577066088209e+00
  -8.6076308194373252e-01  -9.8586826549304707e-01
  -1.4994373460476147e+00  -4.5770343403912267e-01
  -5.8805990444303147e-01  -8.4002836574437556e-01
  -6.6089101799048333e-01   2.9690535441908672e-01
  -1.1076991682285797e+00  -1.3156458086804610e+00
  -1.7836140551422850e+00  -1.2884916791800591e+00
  -1.9112406871935514e+00  -1.3657011351526385e+00
  -1.8531271114754349e+00  -1.3144271176725906e+00
   9.5510996598481057e-02   5.6837673910774067e-01
   3.7411110805516251e-01   4.2709312687568213e-01
   1.9271986633852285e+00   1.2387698253667745e+00
  -6.7145558363909097e-01  -8.6483977241926713e-01
   6.3887330470551074e-01  -3.2628270552265476e-01
   1.3982251905769034e+00   1.3204341278351648e+00
   1.8647144842763164e+00   6.8737443252557662e-01
   1.6531128545961919e+00   1.6122715758716781e+00
  -3.8628574410172667e-01  -9.0035638684706321e-01
   3.0501841711248423e-01  -7.6286308249827225e-02
   8.9218610922244679e-01   1.0418653675330882e+00
   1.7424801187078289e+00   1.1479017877878668e+00
   7.1045180293128718e-01   9.5151819477213928e-01
   5.1928330027840952e-01  -1.2530485635286442e-02
   5.9327542083535290e-01   3.9433661396235831e-01
   5.4770375218915768e-01   2.4235288693834164e-01
   1.8262394417986585e+00   1.6190538917272190e+00
   9.7501102042476462e-01   7.2229158835831853e-01
  -1.4543811630103642e-01  -5.0525839453395816e-01
  -7.2593485189044660e-01  -3.8521322109822470e-01
  -6.6640756614709240e-01  -6.4973459140312773e-01
   5.3744347130009529e-02   4.9957355372609080e-01
  -1.3502707813107981e-01   2.8590288752209758e-01
   4.7127604112942456e-01   4.2408473057110863e-01
   2.7804598130843918e+00   2.2687199382098631e+00
   2.8370165574146036e+00   1.6703229672683011e+00
   2.8525058875491540e+00   1.5899519420234622e+00
   2.9631187098744163e+00   1.7962862702935500e+00
   3.5410484487000788e+00   1.7468113126932499e+00
   2.4766124225455828e+00   1.5116716072765342e+00
   6.3155154809601699e-01   6.4544517082765568e-02
  -6.7792239372481122e-01  -5.6250635587320763e-01
  -3.5482505437214307e-01   1.8784056285174558e-02
   5.8568658525548822e-02   6.7550911971553040e-01
  -7.1348949893789271e-01   3.5207632274565054e-02
  -7.9093804974974169e-01  -1.7638574940594848e-01
  -3.1835658819163010e-01  -1.5429606713975863e-02
  -3.3824281645522158e-01  -2.6587045725250996e-01
  -9.3930730673206630e-01  -5.2716101079969113e-01
  -4.9591181876283513e-01  -2.7183480231500978e-01
  -2.3235817869662552e+00  -1.8227023495264787e+00
   1.1428165774041803e+00   1.1150525329511056e+00
  -5.4776723934654359e-01  -5.4400313240849665e-02
   1.9028747032547522e+00   8.6418560083489226e-01
  -1.0788567751486853e+00  -2.8569377296693094e-01
   6.1587505310112811e-01  -8.1778365846113288e-01
  -1.2510959512175979e-01   6.9364236861380257e-01
  -4.8714003729357747e-02  -8.6816338633363488e-01
  -9.9175436613736112e-01  -6.1241276294016322e-02
  -1.3865906231867417e-01  -2.5376837751764658e-01
  -2.1487003105673397e-01  -8.4368850788172946e-03
  -6.7751120250145624e-02   6.3076181184387500e-02
  -6.1531218689758216e-01  -3.9237548662105881e-01
  -5.9142608168859168e-01  -5.4196814106021896e-01
  -6.1445348099719532e-01  -3.8710833802971018e-01
  -8.2494671732450708e-01  -5.7020888591776364e-01
  -2.4505248465899094e+00  -1.7674520335638473e+00
  -2.6859568835936476e-01   1.2361170649842401e-01
  -1.6398494613465636e-01   1.9889804918713383e-01
   1.8147193625680234e+00   1.2185152912429553e+00
   3.9004176929627016e-01   5.3715537182987472e-01
   1.6752409926879659e+00   3.0254140918092193e-01
  -7.0584875325639418e-01  -6.3557296232284699e-01
  -4.1820279400972876e-01  -1.0328376189289510e+00
  -1.5763127936749326e+00  -5.7992647843889511e-01
   4.2269112577609103e-01   2.3323095536645830e-01
  -1.2301938007880318e+00  -2.3358314969751798e-01
  -1.6550016149628957e-01  -2.4380645218924313e-01
  -9.5894510785178189e-02   4.2449504656399772e-01
   1.7367773087194425e+00   8.3985361345150644e-01
   6.8736044781250560e-01   6.9323385054135545e-01
   9.1209792710415960e-01   1.2665403254953259e-01
   7.8263631145863599e-02  -7.9714576685964642e-02
  -4.3722362771528911e-02  -4.9762731991325621e-01
  -1.4841465692983122e+00  -8.9796799478305300e-01
   6.7075306837258597e-02   2.6121086473173827e-01
  -3.4868552051713073e+00  -2.3608353624267728e+00
  -1.2429205109499541e+00  -7.2489239492732183e-01
  -1.1877121413903113e+00   1.9259514145098647e-01
   6.9402527507699929e-02  -4.8027650583777420e-01
  -1.6417481374240039e+00  -3.4604474562170273e-01
  -3.0120007103521895e-01  -8.2300128902347158e-01
  -3.1960054360127604e-01  -1.2654100716321620e-01
   1.7910434374297042e+00   1.0891417697690022e+00
   3.9438896345650953e-01   3.6871275400691461e-01
   1.4779476288271967e+00   4.8272925353335527e-01
   1.9009795222148331e+00   1.4166749209795839e+00
   1.5894843732218771e+00   3.5299970243670886e-01
  -2.5921620167614789e-01  -2.5374483786177454e-01
  -6.3603332867997509e-01  -6.9066727571849851e-01
   2.1878034905176946e-01   3.0488334970997089e-01
  -1.1954079743758872e+00  -6.4832593922010451e-01
  -5.9962095277673377e-02   3.9971897615116370e-01
  -2.1690268794904375e+00  -1.2686249364780267e+00
   2.1800293322822795e-01  -5.4786135949664305e-03
  -8.0508938771318139e-01   1.8929304589803675e-01
   2.3323425361917738e-01  -4.2930326870092544e-01
  -1.6265541067799800e+00  -5.9533859822605140e-01
   5.7192384438738038e-03  -5.8462637280874485e-01
  -2.1785985693940519e+00  -1.2807772724805504e+00
  -2.0026648469256753e-01  -3.3685797924594413e-01
  -1.9278599811799975e+00  -7.9294333781279225e-01
  -1.6888225112314212e+00  -1.7640250591301938e+00
  -8.8763853091911438e-01   2.4005093089575744e-01
   1.3445603839405253e+00   7.6030022983583623e-01
  -7.8953427163941825e-01  -5.7190600449239404e-01
   6.9041037540693173e-01   3.2700212758695812e-01
  -5.0509315455184756e-01  -5.8083839804568438e-01
  -9.8004135000003045e-01  -1.5084581752523514e+00
  -2.5810887099752886e+00  -1.2993788399030477e+00
  -4.4339421580146710e-01  -3.6981327297726480e-01
   1.3175477613383022e+00   1.6659118315890620e+00
   4.5552111649715799e-01   2.1087120631113032e-01
  -4.7920685642531424e-01  -4.6703933766498762e-01
   3.3886782224408629e-01  -7.0852572359638821e-02
   3.0363119445553153e+00   1.9444818614491393e+00
   1.5597733729525980e+00   1.1046398108870714e+00
   9.4839800340386748e-02  -4.3876497805065340e-01
   2.7944022791240936e-01   1.5766599242505119e-01
  -2.4401743323149612e+00  -2.4936761116385497e+00
  -6.7943380248971796e-01   7.4684510345757793e-02
  -3.4254176862520129e+00  -1.7045399350305119e+00
  -1.6442550360535788e+00  -1.2841439397616186e+00
  -2.7247345340218461e+00  -5.7509851154132074e-01
  -5.4122334985249798e-01  -8.5581814132539602e-01
   1.7174341471488241e-01   1.1520451111775967e+00
   2.5725190450681468e+00   1.3604242595133773e+00
  -9.4128878193757481e-02  -3.9951369376411577e-01
  -2.1487483933405294e-01  -1.0935627535259602e+00
  -1.1000399398859750e+00  -9.3179002560006896e-01
  -1.6346651155895715e+00  -1.7421555274957325e+00
  -1.5709324933654916e+00  -3.3651003517075539e-01
  -3.0881352158424891e+00  -2.0255011923254607e+00
  -2.1364262642125253e+00  -1.2257522010350592e+00
  -1.2755403737622910e+00  -1.4628776686947020e-01
  -2.0276883603458140e+00  -1.7002021969043661e+00
  -8.3022133901338391e-01  -7.9566800096128348e-02
  -3.0311982830266482e-01  -2.8405425275573548e-01
  -5.7645194306258229e-01  -9.2283803460836111e-01
  -1.1688227436430925e+00  -7.4089884584172794e-01
  -1.7662287031597956e-01  -4.3448352125557771e-01
  -8.2029032440225902e-01  -7.1780198124478023e-01
   4.9421070743517537e-02   4.6941229313111024e-02
  -8.1571951940676590e-01  -4.7182200419469983e-01
  -7.4609655932671870e-01  -9.3324234410601825e-01
  -2.0649937997120720e+00  -1.2753285336083715e+00
   9.3858760149817921e-01   7.2987364286369738e-01
  -4.4076199854565602e-02   3.1118827743689975e-01
   1.6481785046704609e+00   8.7252979571869682e-01
  -2.7651217487029989e-01   3.2245963961382712e-02
   1.6768533198426410e+00   2.5135024967498609e-01
   4.0817917148721816e-01   6.2617899121565213e-01
   1.6872801700629250e+00   5.6724376770566276e-01
  -6.8901446901743213e-01  -1.7693813060547633e-01
   1.4607865179088124e+00   6.1581932216141422e-01
  -3.4552559233157648e-01   1.6058319102921104e-01
   1.6910284964091271e-01  -3.7194166746942953e-01
  -1.9889600310474995e+00  -7.9894124470418926e-01
   1.1762782516987125e-01  -1.9720936566060632e-01
  -1.1199830581348571e+00  -1.3090747997244850e-01
  -8.4724453111295728e-01  -8.2388288852884706e-01
  -7.5897845494009364e-01   1.3588438588278723e-01
   8.2548378891151453e-01   3.2187462667165367e-01
  -1.1062395831253324e+00  -7.6672122777139207e-01
   1.0416676864753054e+00   7.3486382131574313e-01
  -9.7608127018847446e-01  -7.6694462975260524e-01
   4.2058899988396098e-01  -2.6286650686292717e-01
  -2.7044778241181122e-01   5.1240831245870866e-01
   5.7401078375922232e-01  -2.9851631723000954e-01
  -1.7095792183666527e+00  -8.5346622737675371e-01
   4.7664685828114473e-01   1.5827624328369816e-01
   1.2017902366451638e-01   4.5630566416115997e-01
   1.5646482347080344e+00   8.4158941900424411e-01
  -6.2613039642662827e-01  -1.2635510727337235e-01
   7.2148824710515691e-01  -1.3423990584127249e-01
  -9.6733889857994226e-01  -5.2207127742387227e-01
  -1.2572683497692552e-01  -4.9720826298930765e-01
  -1.1979572672504246e+00  -2.0385792169456005e-01
   1.8333233728956877e+00   1.2432694192955083e+00
   5.3029965297444792e-01   7.9631707308967636e-01
   2.3408777450044584e+00   1.2169368378783576e+00
   1.5202168435496795e+00   1.2946606197385857e+00
   2.6723235871321065e+00   9.1362089124760260e-01
   9.9275138085428927e-01   8.1410034369262696e-01
  -2.7312273005806609e-01  -9.5720370860912962e-01
  -1.0113598960025936e+00  -4.9536347428807487e-01
   1.1041023139054074e-01   2.9043104867312064e-01
  -8.2975300651406125e-01  -1.6157294890704410e-01
  -6.9715009913884862e-01  -9.4304998607581181e-02
  -2.7226480035298755e+00  -1.7812067202511628e+00
  -1.4188563477237626e-02   7.9981676881827557e-02
  -1.2928139508016079e-03   6.4994901996797450e-01
   7.1039502436670643e-01   1.6399964154080540e-01
  -1.1940877848354607e+00  -5.3037722229830164e-01
   9.3721793063891168e-01   3.0641777780319734e-02
  -8.6441631952233344e-01  -5.9194947954741661e-01
   1.7303728296142922e+00   1.0093608075535843e+00
   7.9183482722022380e-01   1.1197418974051838e+00
  -1.5495069354522206e-01  -1.1430096414420454e+00
  -2.6955221258244495e+00  -1.6455720830173834e+00
   2.5700293172973883e+00   1.8726262028254690e+00
  -9.7636981888282737e-04   3.1846420395696312e-01
   1.7753122077537733e+00   1.0068779645338590e+00
  -1.0365515331285935e-03   7.5134996323970560e-01
   1.0574403565095116e+00  -8.2762904308773544e-01
  -6.9252396807279260e-01   2.2086972053520371e-01
   1.9013932789711738e+00   1.0689463473043093e+00
   6.9218642776512795e-01   8.8170078601761481e-01
   2.0354651572524460e+00   1.1355589749563224e+00
   1.2327970461062525e+00   1.1985511566612530e+00
   2.7472719058619433e+00   1.2728067436315009e+00
   4.8781990415730109e-01   3.9101707828860643e-01
   2.9702130038682362e-01  -3.3003381129643838e-01
  -1.0155124974874570e+00  -4.4404521420034110e-01
  -7.3596515049124189e-01  -6.7921109983769012e-01
  -1.4456935173779553e+00  -2.9869902427895390e-01
  -3.2203133171140319e-03   3.6885245891815321e-01
  -1.0991432264130236e+00  -4.2373145428290016e-01
  -1.1882317468573791e+00  -9.6208220252353527e-01
  -7.7114033510076707e-01  -1.8444475360712700e-01
   4.9329006932885683e-01   2.0351181813986063e-01
   1.8664902854997445e+00   1.6318610105161657e+00
   4.0733540805171655e+00   2.9403573548190316e+00
   3.1628589755478393e+00   1.6006108588428178e+00
   1.7991571478371582e+00   3.2623736740524301e-01
   5.2454928006037027e-01  -2.1604246838229682e-01
   2.2037166363947489e+00   1.2315549227420586e+00
   1.2844366276909707e+00   1.2401551645496356e+00
   4.2814522535209837e-01   3.4503755468105402e-01
   6.7126489837679226e-01   9.6505365189721382e-01
   1.6438329533915668e+00   1.0368922454546849e+00
   1.8678537249355249e+00   1.5635455034235273e+00
   8.3553803075265531e-01   6.3579136920203561e-01
  -4.5487755594933565e-02  -3.1794100415050575e-01
  -6.6680806287714234e-01  -5.4906266929414826e-01
   1.2868340188641081e-01   2.5614011196147551e-01
  -3.7825108596372758e-01   1.3858098008057568e-01
  -8.0451856503099894e-01  -4.3773981900257686e-01
   1.5747131316781076e+00   1.6524948717352128e+00
   1.0088856644214450e+00   5.6665605937628682e-01
   1.2939988779761897e+00   6.5484435332393487e-01
   2.1817232560126398e+00   1.8111365396116073e+00
   5.0420856443025768e+00   3.0101432153930707e+00
   3.6964508239456686e+00   2.4167210906350247e+00
   2.1441038811991211e+00   6.6952960195493072e-01
   4.8652033913090253e-03  -4.7642840457173491e-01
   1.1426589556585129e+00   3.9313724149237522e-01
  -1.1962045520624387e+00  -3.6852575147726013e-01
  -7.0193775114240542e-01  -7.7935626201458830e-02
  -5.6317160541356248e-01   6.4766951384675142e-01
  -1.2715498995404819e+00  -1.1175453939198099e+00
  -2.1775277221155571e+00  -9.4318906534119373e-01
  -3.8923843137850567e-01   6.2242175098065483e-02
  -2.1293045448894889e+00  -1.5734636006268068e+00
  -2.3636528553474917e-01   1.1897393799392079e-01
  -5.9746380515213660e-01   2.7360362655417914e-02
   1.2459010440366129e+00   2.8720602270233597e-01
  -6.1254640357219903e-01  -9.9077814386000995e-02
   3.7281905409474664e-01  -5.0195030595695911e-01
  -3.1265315944351446e-01  -4.4165849953493444e-02
   2.6864771943356773e+00   1.6140919767530657e+00
   1.0223554395894805e+00   9.9942723791435439e-01
   2.2529939477838048e+00   9.8904607198880601e-01
   4.2162518901602924e-01   3.6949064214782645e-01
   2.4177098154236756e+00   9.1960404758234726e-01
   4.8378601227403689e-01   7.4009630279866578e-01
   1.4646005284112851e-01  -5.0329277480894219e-01
  -1.1921578603088154e+00  -3.1068974707672625e-01
  -2.6701046374841775e-02  -1.8159674274877394e-01
  -9.7040088442714156e-01  -1.0329120906939115e-01
   3.1402948307092321e-01   4.9517565285563447e-01
  -2.2163409455838945e-01   2.2412010467594456e-01
   1.2148388126681398e+00   6.4495773681025592e-01
   3.0202589811318098e-02   1.6009503976326345e-01
   1.1045187401295815e+00   3.4302998416986863e-01
   1.0587167218866116e+00   9.5531691830100707e-01
   1.4171548093945054e+00   5.1729495124274183e-01
  -9.1687741113603849e-01  -6.8891101300806157e-01
  -2.2326516801269036e-01  -3.9261021446069322e-01
  -6.7923723243775247e-01  -2.1662983295873151e-01
   4.2330641418362264e-02   3.8426471070218654e-02
   2.1014785627562860e-01   8.4964824052880239e-01
  -4.0533265614450864e-01  -5.4884978547650753e-01
   3.2695730325069688e-01   3.4253374778765533e-01
  -4.0373622818904248e-01  -3.4026865045741156e-01
  -3.0328768371085357e-01  -4.8330691731931746e-01
   1.6383913775677544e-01   5.3731714031017108e-01
  -4.2495838172143563e-01  -6.1666991984809938e-01
  -1.0019308358350054e+00  -6.2597579352196797e-01
  -1.6266141383372890e-01   7.2710728230319321e-02
  -6.9021405212667886e-01  -6.0120047510694341e-01
  -2.0547202066656833e+00  -1.4789213181977441e+00
  -2.7474248325071562e+00  -1.7565739001033613e+00
  -4.8199094747990445e-01  -7.6824841075185515e-02
   3.2204911718287599e-01   6.6982174701425934e-01
   1.2954100875695991e+00   1.0584804218668213e+00
   1.6084038382973853e+00   1.1535913772349202e+00
   1.7795958367024345e+00   4.1685297137949340e-01
  -9.8585976754733373e-01  -1.3651449124755581e+00
  -1.5231319302746216e+00  -1.5133610881844168e+00
  -2.0789262235561345e+00  -1.2392074043185919e+00
  -2.0568854943489912e-01   1.9796768565751066e-01
   7.4128764259360125e-01   1.5377630222407703e+00
   1.4230992556817756e-01  -2.5394083319830396e-02
   4.5085172028671749e-01   2.9682807231053399e-01
  -1.1608574035552399e-01  -4.9842186295362878e-01
   4.5886073045502623e-01  -6.0239963313818617e-02
  -1.9228387627692364e-01   1.0307810018655121e-01
  -3.0151942383761301e+00  -2.6577656879678737e+00
  -2.3932693136948040e+00  -1.3360764881379219e+00
  -6.4946248666800988e-01   1.2918856113174437e-01
  -1.1042823572273133e-01   1.1604596089435112e-01
   9.9310816337131280e-01   1.4194539588468895e+00
   7.3158715842629818e-01   1.8794510564875283e-01
   2.9272600730486147e+00   1.5381448876814008e+00
   1.7736775336478301e+00   9.9992476851292988e-01
   4.5531525508044979e-01  -6.8649521024044746e-01
  -1.2917524995373242e+00  -9.3171847174318700e-01
   6.6983852649288145e-01   2.5397427467923561e-01
  -9.3386266758592573e-01  -2.2473418760148051e-01
   2.9692800131952829e-02   2.8474951688472278e-01
  -1.2656642369978877e-02   6.9939219612708048e-01
   5.1930075490083549e-02  -5.1393755647207517e-01
   1.6530201930743513e+00   1.7378517457352194e+00
   7.6213422567401912e-01   2.5408004331913131e-01
   1.2534879439595110e+00   5.0417929555496632e-01
   1.2367888876085782e+00   1.0950559534181825e+00
   1.1778743918783179e+00   1.2690642725914308e-01
   9.9485146035727734e-01   9.3546904412041298e-01
   7.4202579004031477e-01   3.4504111601072468e-01
   1.6477780370031956e+00   1.1978334137196420e+00
   1.5485071964212052e+00   1.2192671781270754e+00
  -5.4552703089548960e-02  -3.7378908135854244e-01
   1.4318233037934278e+00   1.2508393064265957e+00
   5.4956888512053159e-01   3.1991219864095682e-01
  -3.7378164058084473e-01  -5.6589957270470770e-01
  -3.7436426916143983e-01   3.6411164179858857e-01
   2.3228534419021413e-01  -2.3217406041872321e-02
  -7.7347775545355235e-01  -3.3793394525368359e-01
  -1.6913479076968807e+00  -1.0150195538785731e+00
  -1.3430877762675091e+00  -7.9695800100821934e-01
  -2.1208693585104239e+00  -1.4267304830803775e+00
